date,total_count,severity_class,missing,source,source_url
2008-01-21,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/01
2008-01-22,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/01
2008-01-23,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/01
2008-01-24,2,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/01
2008-01-25,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/01
2008-01-26,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/01
2008-01-27,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/01
2008-01-28,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/01
2008-01-29,34,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/01
2008-01-30,8,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/01
2008-01-31,1,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/01
2008-02-01,3,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-02,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-03,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-04,7,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-05,53,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-06,101,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-07,67,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-08,16,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-09,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-10,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-11,47,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-12,258,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-13,108,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-14,22,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-15,33,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-16,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-17,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-18,59,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-19,216,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-20,111,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-21,106,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-22,28,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-23,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-24,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-25,100,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-26,205,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-27,136,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-28,37,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-02-29,10,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/02
2008-03-01,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-02,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-03,109,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-04,114,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-05,83,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-06,6,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-07,11,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-08,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-09,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-10,8,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-11,14,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-12,28,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-13,29,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-14,63,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-15,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-16,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-17,11,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-18,63,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-19,511,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-20,175,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-21,54,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-22,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-23,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-24,8,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-25,15,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-26,211,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-27,348,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-28,390,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-29,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-30,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-03-31,170,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/03
2008-04-01,144,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-02,685,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-03,1080,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-04,203,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-05,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-06,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-07,1676,extreme,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-08,2631,extreme,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-09,2735,extreme,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-10,2748,extreme,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-11,3191,extreme,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-12,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-13,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-14,3264,extreme,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-15,106,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-16,147,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-17,346,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-18,664,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-19,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-20,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-21,419,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-22,757,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-23,870,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-24,972,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-25,736,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-26,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-27,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-28,40,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-29,710,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-04-30,218,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/04
2008-05-01,66,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-02,122,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-03,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-04,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-05,132,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-06,315,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-07,199,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-08,263,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-09,209,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-10,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-11,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-12,218,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-13,70,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-14,93,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-15,49,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-16,11,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-17,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-18,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-19,252,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-20,248,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-21,86,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-22,105,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-23,70,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-24,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-25,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-26,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-27,40,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-28,28,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-29,21,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-30,8,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-05-31,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/05
2008-06-01,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-02,13,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-03,16,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-04,22,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-05,13,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-06,20,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-07,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-08,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-09,15,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-10,16,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-11,9,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-12,15,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-13,12,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-14,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-15,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-16,6,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-17,4,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-18,12,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-19,5,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-20,7,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-21,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-22,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-23,8,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-24,10,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-25,3,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-26,5,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-27,4,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
2008-06-28,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/2008/06
